,filename,label
970,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\ILSVRC2012_val_00020003.JPEG,parachute
971,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\ILSVRC2012_val_00020698.JPEG,parachute
972,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\ILSVRC2012_val_00022496.JPEG,parachute
973,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\ILSVRC2012_val_00022638.JPEG,parachute
974,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\ILSVRC2012_val_00023107.JPEG,parachute
975,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\ILSVRC2012_val_00026575.JPEG,parachute
976,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\ILSVRC2012_val_00029149.JPEG,parachute
977,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\ILSVRC2012_val_00030583.JPEG,parachute
978,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\ILSVRC2012_val_00031035.JPEG,parachute
979,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\ILSVRC2012_val_00031268.JPEG,parachute
980,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\ILSVRC2012_val_00034544.JPEG,parachute
981,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\ILSVRC2012_val_00039045.JPEG,parachute
982,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\ILSVRC2012_val_00041706.JPEG,parachute
983,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\ILSVRC2012_val_00041925.JPEG,parachute
984,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\ILSVRC2012_val_00047147.JPEG,parachute
985,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\ILSVRC2012_val_00047705.JPEG,parachute
986,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\ILSVRC2012_val_00047778.JPEG,parachute
987,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10014.JPEG,parachute
988,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10037.JPEG,parachute
989,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10044.JPEG,parachute
990,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10063.JPEG,parachute
991,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10068.JPEG,parachute
992,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10079.JPEG,parachute
993,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10106.JPEG,parachute
994,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10136.JPEG,parachute
995,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10157.JPEG,parachute
996,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10166.JPEG,parachute
997,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10263.JPEG,parachute
998,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10315.JPEG,parachute
999,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10345.JPEG,parachute
1000,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10364.JPEG,parachute
1001,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10464.JPEG,parachute
1002,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10476.JPEG,parachute
1003,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10495.JPEG,parachute
1004,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10499.JPEG,parachute
1005,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10564.JPEG,parachute
1006,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10568.JPEG,parachute
1007,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10639.JPEG,parachute
1008,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10645.JPEG,parachute
1009,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10653.JPEG,parachute
1010,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10703.JPEG,parachute
1011,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10708.JPEG,parachute
1012,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1074.JPEG,parachute
1013,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10744.JPEG,parachute
1014,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10748.JPEG,parachute
1015,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1075.JPEG,parachute
1016,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10775.JPEG,parachute
1017,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10796.JPEG,parachute
1018,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10844.JPEG,parachute
1019,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10913.JPEG,parachute
1020,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10916.JPEG,parachute
1021,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10919.JPEG,parachute
1022,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10923.JPEG,parachute
1023,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10933.JPEG,parachute
1024,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10946.JPEG,parachute
1025,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10949.JPEG,parachute
1026,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1097.JPEG,parachute
1027,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_10999.JPEG,parachute
1028,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11014.JPEG,parachute
1029,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11053.JPEG,parachute
1030,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11056.JPEG,parachute
1031,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11098.JPEG,parachute
1032,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11109.JPEG,parachute
1033,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11137.JPEG,parachute
1034,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11187.JPEG,parachute
1035,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11216.JPEG,parachute
1036,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11237.JPEG,parachute
1037,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11255.JPEG,parachute
1038,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11313.JPEG,parachute
1039,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11326.JPEG,parachute
1040,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1135.JPEG,parachute
1041,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11359.JPEG,parachute
1042,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1137.JPEG,parachute
1043,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11378.JPEG,parachute
1044,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11387.JPEG,parachute
1045,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11439.JPEG,parachute
1046,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11477.JPEG,parachute
1047,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11494.JPEG,parachute
1048,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11539.JPEG,parachute
1049,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11584.JPEG,parachute
1050,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11587.JPEG,parachute
1051,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11593.JPEG,parachute
1052,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11609.JPEG,parachute
1053,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11628.JPEG,parachute
1054,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11658.JPEG,parachute
1055,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11694.JPEG,parachute
1056,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11697.JPEG,parachute
1057,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11699.JPEG,parachute
1058,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11737.JPEG,parachute
1059,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1175.JPEG,parachute
1060,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11755.JPEG,parachute
1061,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11759.JPEG,parachute
1062,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11787.JPEG,parachute
1063,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11803.JPEG,parachute
1064,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11809.JPEG,parachute
1065,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11845.JPEG,parachute
1066,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11854.JPEG,parachute
1067,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11886.JPEG,parachute
1068,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_11943.JPEG,parachute
1069,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12049.JPEG,parachute
1070,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12053.JPEG,parachute
1071,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12055.JPEG,parachute
1072,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12088.JPEG,parachute
1073,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12094.JPEG,parachute
1074,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12164.JPEG,parachute
1075,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12165.JPEG,parachute
1076,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12195.JPEG,parachute
1077,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12205.JPEG,parachute
1078,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12235.JPEG,parachute
1079,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12247.JPEG,parachute
1080,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12323.JPEG,parachute
1081,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12326.JPEG,parachute
1082,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12349.JPEG,parachute
1083,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12378.JPEG,parachute
1084,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12413.JPEG,parachute
1085,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12446.JPEG,parachute
1086,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12517.JPEG,parachute
1087,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12568.JPEG,parachute
1088,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12593.JPEG,parachute
1089,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12628.JPEG,parachute
1090,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1265.JPEG,parachute
1091,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12694.JPEG,parachute
1092,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12753.JPEG,parachute
1093,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12775.JPEG,parachute
1094,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12788.JPEG,parachute
1095,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_128.JPEG,parachute
1096,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12816.JPEG,parachute
1097,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1286.JPEG,parachute
1098,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12883.JPEG,parachute
1099,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_12973.JPEG,parachute
1100,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13016.JPEG,parachute
1101,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13029.JPEG,parachute
1102,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13074.JPEG,parachute
1103,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13075.JPEG,parachute
1104,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13078.JPEG,parachute
1105,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13114.JPEG,parachute
1106,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13129.JPEG,parachute
1107,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13175.JPEG,parachute
1108,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13184.JPEG,parachute
1109,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13198.JPEG,parachute
1110,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13208.JPEG,parachute
1111,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13209.JPEG,parachute
1112,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13224.JPEG,parachute
1113,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13236.JPEG,parachute
1114,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13264.JPEG,parachute
1115,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13276.JPEG,parachute
1116,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13283.JPEG,parachute
1117,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13285.JPEG,parachute
1118,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13314.JPEG,parachute
1119,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13315.JPEG,parachute
1120,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1346.JPEG,parachute
1121,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13476.JPEG,parachute
1122,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13565.JPEG,parachute
1123,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13587.JPEG,parachute
1124,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13596.JPEG,parachute
1125,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13769.JPEG,parachute
1126,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1389.JPEG,parachute
1127,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13894.JPEG,parachute
1128,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13896.JPEG,parachute
1129,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_13944.JPEG,parachute
1130,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_14005.JPEG,parachute
1131,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_14016.JPEG,parachute
1132,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_14019.JPEG,parachute
1133,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_14065.JPEG,parachute
1134,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_14089.JPEG,parachute
1135,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_14128.JPEG,parachute
1136,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_14304.JPEG,parachute
1137,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_14368.JPEG,parachute
1138,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1446.JPEG,parachute
1139,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_14497.JPEG,parachute
1140,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_14504.JPEG,parachute
1141,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_14583.JPEG,parachute
1142,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_14703.JPEG,parachute
1143,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_14853.JPEG,parachute
1144,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_14859.JPEG,parachute
1145,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1487.JPEG,parachute
1146,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1496.JPEG,parachute
1147,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_14967.JPEG,parachute
1148,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_14974.JPEG,parachute
1149,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15019.JPEG,parachute
1150,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15067.JPEG,parachute
1151,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15096.JPEG,parachute
1152,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1517.JPEG,parachute
1153,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15234.JPEG,parachute
1154,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15299.JPEG,parachute
1155,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15364.JPEG,parachute
1156,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15395.JPEG,parachute
1157,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15415.JPEG,parachute
1158,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15486.JPEG,parachute
1159,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15527.JPEG,parachute
1160,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1553.JPEG,parachute
1161,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15617.JPEG,parachute
1162,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15697.JPEG,parachute
1163,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15735.JPEG,parachute
1164,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15777.JPEG,parachute
1165,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15779.JPEG,parachute
1166,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15786.JPEG,parachute
1167,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15797.JPEG,parachute
1168,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15816.JPEG,parachute
1169,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15826.JPEG,parachute
1170,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1586.JPEG,parachute
1171,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15914.JPEG,parachute
1172,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1593.JPEG,parachute
1173,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15946.JPEG,parachute
1174,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_15948.JPEG,parachute
1175,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16077.JPEG,parachute
1176,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1608.JPEG,parachute
1177,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16173.JPEG,parachute
1178,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16223.JPEG,parachute
1179,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16256.JPEG,parachute
1180,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16267.JPEG,parachute
1181,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16296.JPEG,parachute
1182,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16299.JPEG,parachute
1183,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16315.JPEG,parachute
1184,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16369.JPEG,parachute
1185,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16403.JPEG,parachute
1186,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16419.JPEG,parachute
1187,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16446.JPEG,parachute
1188,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16575.JPEG,parachute
1189,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16577.JPEG,parachute
1190,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16595.JPEG,parachute
1191,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16673.JPEG,parachute
1192,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_167.JPEG,parachute
1193,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1675.JPEG,parachute
1194,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16764.JPEG,parachute
1195,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16765.JPEG,parachute
1196,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16778.JPEG,parachute
1197,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16826.JPEG,parachute
1198,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_1685.JPEG,parachute
1199,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_16977.JPEG,parachute
1200,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_17004.JPEG,parachute
1201,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_17048.JPEG,parachute
1202,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_17063.JPEG,parachute
1203,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_17133.JPEG,parachute
1204,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_17143.JPEG,parachute
1205,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_17164.JPEG,parachute
1206,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_17175.JPEG,parachute
1207,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_17206.JPEG,parachute
1208,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_17235.JPEG,parachute
